Time;Command;AffectedRows;ElapsedTime
2018.04.15_13:53:01;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:01;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;140
2018.04.15_13:53:01;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;160
2018.04.15_13:53:01;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;155
2018.04.15_13:53:02;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;164
2018.04.15_13:53:02;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;148
2018.04.15_13:53:02;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;180
2018.04.15_13:53:02;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;193
2018.04.15_13:53:02;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;142
2018.04.15_13:53:02;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;121
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;117
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;135
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;140
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;117
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;137
2018.04.15_13:53:03;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;224
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;162
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;136
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;122
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;135
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;123
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;127
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;116
2018.04.15_13:53:04;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;117
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;117
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;157
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;175
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;144
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;133
2018.04.15_13:53:05;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;119
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;128
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;119
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;142
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;124
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;143
2018.04.15_13:53:06;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;156
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;151
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;116
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;131
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;121
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;121
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;125
2018.04.15_13:53:07;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;121
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;117
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;152
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;151
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;150
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;125
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;139
2018.04.15_13:53:08;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;167
2018.04.15_13:53:09;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;147
2018.04.15_13:53:09;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:09;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;122
2018.04.15_13:53:09;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;162
2018.04.15_13:53:09;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;185
2018.04.15_13:53:09;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;240
2018.04.15_13:53:10;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;228
2018.04.15_13:53:10;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;195
2018.04.15_13:53:10;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;209
2018.04.15_13:53:10;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;201
2018.04.15_13:53:10;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;188
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;230
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;206
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;149
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;121
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;120
2018.04.15_13:53:11;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;144
2018.04.15_13:53:12;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;118
2018.04.15_13:53:12;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;117
2018.04.15_13:53:12;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;116
2018.04.15_13:53:12;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;153
2018.04.15_13:53:12;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;157
2018.04.15_13:53:12;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;149
